Current Player,Current Panel,Current Task,Current Time,Current Value,Current Target,Current Input
12,0,12,54.98843,722,800,Right Trigger
12,0,12,54.9994,730,800,Right Trigger
12,0,12,55.01066,737,800,Right Trigger
12,0,12,55.02177,744,800,Right Trigger
12,0,12,55.03303,749,800,Right Trigger
12,0,12,55.04406,753,800,Right Trigger
12,0,12,55.05549,757,800,Right Trigger
12,0,12,55.0663,760,800,Right Trigger
12,0,12,55.07751,763,800,Right Trigger
12,0,12,55.08852,768,800,Right Trigger
12,0,12,55.09966,774,800,Right Trigger
12,0,12,55.11093,780,800,Right Trigger
12,0,12,55.12177,785,800,Right Trigger
12,0,12,55.133,789,800,Right Trigger
12,0,12,55.14417,791,800,Right Trigger
12,0,12,55.15544,794,800,Right Trigger
12,0,12,55.1666,797,800,Right Trigger
12,0,12,55.1666,797,800,Right Trigger
12,0,12,55.17767,801,800,Right Trigger
12,0,12,55.18877,805,800,Right Trigger
12,0,12,55.19985,808,800,Right Trigger
12,0,12,55.21202,811,800,Right Trigger
12,0,12,55.22221,812,800,Right Trigger
12,0,12,55.23341,813,800,Right Trigger
12,0,12,55.24453,815,800,Right Trigger
12,0,12,55.25542,816,800,Right Trigger
12,0,12,55.26661,818,800,Right Trigger
12,0,12,55.28888,820,800,Right Trigger
12,0,12,55.31138,821,800,Right Trigger
12,0,12,55.33346,822,800,Right Trigger
12,0,12,55.34447,823,800,Right Trigger
12,0,12,55.41142,824,800,Right Trigger
12,0,12,55.43375,825,800,Right Trigger
12,0,12,55.53389,824,800,Right Trigger
12,0,12,55.60072,823,800,Right Trigger
12,0,12,55.62318,822,800,Right Trigger
12,0,12,55.63433,821,800,Right Trigger
12,0,12,55.67879,820,800,Right Trigger
12,0,12,55.70102,819,800,Right Trigger
12,0,12,55.72325,818,800,Right Trigger
12,0,12,55.74546,817,800,Right Trigger
12,0,12,55.77892,816,800,Right Trigger
12,0,12,55.79019,815,800,Right Trigger
12,0,12,55.81225,814,800,Right Trigger
12,0,12,55.87894,813,800,Right Trigger
12,0,12,55.89014,812,800,Right Trigger
12,0,12,55.94589,811,800,Right Trigger
12,0,12,55.96824,810,800,Right Trigger
12,0,12,55.99126,809,800,Right Trigger
12,0,12,56.01302,808,800,Right Trigger
12,0,12,56.03527,807,800,Right Trigger
12,0,12,56.06848,806,800,Right Trigger
12,0,12,56.10184,805,800,Right Trigger
12,0,12,56.12417,804,800,Right Trigger
12,0,12,56.13534,803,800,Right Trigger
12,0,12,56.17991,803,800,Right Trigger
12,0,12,56.20212,802,800,Right Trigger
12,0,12,56.22445,801,800,Right Trigger
12,0,12,56.25781,800,800,Right Trigger
12,0,12,56.26906,799,800,Right Trigger
12,0,12,56.28019,797,800,Right Trigger
12,0,12,56.29126,795,800,Right Trigger
12,0,12,56.30244,793,800,Right Trigger
12,0,12,58.81013,834,800,Right Trigger
12,0,12,58.81971,833,800,Right Trigger
12,0,12,58.87524,832,800,Right Trigger
12,0,12,58.88642,830,800,Right Trigger
12,0,12,58.89774,829,800,Right Trigger
12,0,12,58.90902,828,800,Right Trigger
12,0,12,58.94202,827,800,Right Trigger
12,0,12,58.97559,826,800,Right Trigger
12,0,12,59.23163,825,800,Right Trigger
12,0,12,59.2429,824,800,Right Trigger
12,0,12,59.25403,823,800,Right Trigger
12,0,12,59.28742,822,800,Right Trigger
12,0,12,59.30984,821,800,Right Trigger
12,0,12,59.32061,820,800,Right Trigger
12,0,12,59.34309,819,800,Right Trigger
12,0,12,59.37672,818,800,Right Trigger
12,0,12,59.38768,817,800,Right Trigger
12,0,12,59.40985,816,800,Right Trigger
12,0,12,59.4545,815,800,Right Trigger
12,0,12,59.4879,814,800,Right Trigger
12,0,12,59.51017,813,800,Right Trigger
12,0,12,59.54364,812,800,Right Trigger
12,0,12,59.5658,811,800,Right Trigger
12,0,12,59.57701,810,800,Right Trigger
12,0,12,59.58819,809,800,Right Trigger
12,0,12,59.59928,808,800,Right Trigger
12,0,12,59.62165,807,800,Right Trigger
12,0,12,59.64376,806,800,Right Trigger
12,0,12,59.66604,805,800,Right Trigger
12,0,12,59.68893,804,800,Right Trigger
12,0,12,59.69966,803,800,Right Trigger
12,0,12,59.73291,803,800,Right Trigger
12,0,12,59.75489,802,800,Right Trigger
12,0,12,59.81062,801,800,Right Trigger
12,0,12,59.84441,800,800,Right Trigger
12,0,12,59.89017,799,800,Right Trigger
12,0,12,59.91148,798,800,Right Trigger
12,0,12,59.93363,797,800,Right Trigger
12,0,12,59.94487,796,800,Right Trigger
12,0,12,60.35668,788,800,Right Trigger
12,0,12,60.38997,787,800,Right Trigger
12,0,12,60.41229,788,800,Right Trigger
12,0,12,60.4347,789,800,Right Trigger
12,0,12,60.46836,790,800,Right Trigger
12,0,12,60.47901,791,800,Right Trigger
12,0,12,60.49015,794,800,Right Trigger
12,0,12,60.50162,797,800,Right Trigger
12,0,12,60.50162,797,800,Right Trigger
12,0,12,60.51294,799,800,Right Trigger
12,0,12,60.52391,800,800,Right Trigger
12,0,12,60.56866,801,800,Right Trigger
12,0,12,60.57935,802,800,Right Trigger
12,0,12,60.91354,803,800,Right Trigger
12,0,12,60.93588,804,800,Right Trigger
12,0,12,60.94683,803,800,Right Trigger
12,0,12,61.02483,803,800,Right Trigger
12,0,12,61.10368,802,800,Right Trigger
12,0,12,61.11401,801,800,Right Trigger
12,0,12,61.12524,800,800,Right Trigger
12,0,12,61.1365,799,800,Right Trigger
12,0,12,61.15855,798,800,Right Trigger
12,0,12,61.19226,797,800,Right Trigger
12,0,12,62.08303,787,800,Right Trigger
12,0,12,62.11637,788,800,Right Trigger
12,0,12,62.12783,789,800,Right Trigger
12,0,12,62.13892,790,800,Right Trigger
12,0,12,62.15011,791,800,Right Trigger
12,0,12,62.21672,792,800,Right Trigger
12,0,12,62.25023,793,800,Right Trigger
12,0,12,62.26144,794,800,Right Trigger
12,0,12,62.27286,795,800,Right Trigger
12,0,12,62.28373,796,800,Right Trigger
12,0,12,62.29451,798,800,Right Trigger
12,0,12,62.29451,798,800,Right Trigger
12,0,12,62.3058,800,800,Right Trigger
12,0,12,62.31683,801,800,Right Trigger
12,0,12,62.32809,802,800,Right Trigger
12,0,12,62.3393,804,800,Right Trigger
12,0,12,62.35046,805,800,Right Trigger
12,0,12,62.36138,807,800,Right Trigger
12,0,12,62.37259,808,800,Right Trigger
12,0,12,62.38376,810,800,Right Trigger
12,0,12,62.39614,813,800,Right Trigger
12,0,12,62.40609,814,800,Right Trigger
12,0,12,62.4172,815,800,Right Trigger
12,0,12,62.42839,816,800,Right Trigger
12,0,12,62.45059,817,800,Right Trigger
12,0,12,62.47285,818,800,Right Trigger
12,0,12,62.48387,819,800,Right Trigger
12,0,12,62.50616,820,800,Right Trigger
12,0,12,62.55083,821,800,Right Trigger
12,0,12,62.62877,822,800,Right Trigger
12,0,12,62.68464,823,800,Right Trigger
12,0,12,62.77335,822,800,Right Trigger
12,0,12,62.81809,821,800,Right Trigger
12,0,12,62.88501,820,800,Right Trigger
12,0,12,62.92949,819,800,Right Trigger
12,0,12,62.94059,818,800,Right Trigger
12,0,12,62.95213,817,800,Right Trigger
12,0,12,63.01871,816,800,Right Trigger
12,0,12,63.0299,815,800,Right Trigger
12,0,12,63.05193,814,800,Right Trigger
12,0,12,63.08531,813,800,Right Trigger
12,0,12,63.12985,812,800,Right Trigger
12,0,12,63.15227,811,800,Right Trigger
12,0,12,63.16331,810,800,Right Trigger
12,0,12,63.20791,809,800,Right Trigger
12,0,12,63.24229,808,800,Right Trigger
12,0,12,63.28631,807,800,Right Trigger
12,0,12,63.30847,806,800,Right Trigger
12,0,12,63.3526,805,800,Right Trigger
12,0,12,63.38599,804,800,Right Trigger
12,0,12,63.39729,803,800,Right Trigger
12,0,12,63.4644,803,800,Right Trigger
12,0,12,63.509,802,800,Right Trigger
12,0,12,63.55324,801,800,Right Trigger
12,0,12,63.60878,800,800,Right Trigger
12,0,12,63.63124,799,800,Right Trigger
12,0,12,63.64224,798,800,Right Trigger
12,0,12,63.66458,797,800,Right Trigger
12,1,13,66.5602,0,2,Right Trigger
12,1,13,66.66072,1,2,Right Trigger
12,1,13,66.67191,2,2,Right Trigger
12,1,13,66.77186,2,2,Right Trigger
12,1,13,67.41822,3,2,Right Trigger
12,1,13,67.42915,2,2,Right Trigger
12,1,14,70.50314,0,4,Right Trigger
12,1,14,70.6367,1,4,Right Trigger
12,1,14,70.89294,2,4,Right Trigger
12,1,14,71.10461,3,4,Right Trigger
12,1,14,71.11572,4,4,Right Trigger
12,1,15,72.56348,0,10,Right Trigger
12,1,15,72.64149,1,10,Right Trigger
12,1,15,72.71948,2,10,Right Trigger
12,1,15,72.85331,3,10,Right Trigger
12,1,15,72.93117,4,10,Right Trigger
12,1,15,73.04261,5,10,Right Trigger
12,1,15,73.17645,6,10,Right Trigger
12,1,15,73.28765,7,10,Right Trigger
12,1,15,73.45451,8,10,Right Trigger
12,1,15,73.62166,9,10,Right Trigger
12,1,15,73.63281,10,10,Right Trigger
12,1,16,75.08072,0,160,Right Trigger
12,1,16,75.0918,2,160,Right Trigger
12,1,16,75.10311,5,160,Right Trigger
12,1,16,75.11438,9,160,Right Trigger
12,1,16,75.12545,12,160,Right Trigger
12,1,16,75.13673,16,160,Right Trigger
12,1,16,75.14758,19,160,Right Trigger
12,1,16,75.15899,22,160,Right Trigger
12,1,16,75.17013,26,160,Right Trigger
12,1,16,75.18107,29,160,Right Trigger
12,1,16,75.1924,33,160,Right Trigger
12,1,16,75.2033,36,160,Right Trigger
12,1,16,75.21442,39,160,Right Trigger
12,1,16,75.22593,42,160,Right Trigger
12,1,16,75.23705,44,160,Right Trigger
12,1,16,75.24815,46,160,Right Trigger
12,1,16,75.25941,47,160,Right Trigger
12,1,16,75.27033,49,160,Right Trigger
12,1,16,75.28113,51,160,Right Trigger
12,1,16,75.29234,52,160,Right Trigger
12,1,16,75.3036,54,160,Right Trigger
12,1,16,75.31475,55,160,Right Trigger
12,1,16,75.32593,57,160,Right Trigger
12,1,16,75.33736,58,160,Right Trigger
12,1,16,75.34843,60,160,Right Trigger
12,1,16,75.3595,61,160,Right Trigger
12,1,16,75.37049,63,160,Right Trigger
12,1,16,75.3819,64,160,Right Trigger
12,1,16,75.39277,65,160,Right Trigger
12,1,16,75.40374,66,160,Right Trigger
12,1,16,75.41616,68,160,Right Trigger
12,1,16,75.42612,69,160,Right Trigger
12,1,16,75.43755,70,160,Right Trigger
12,1,16,75.44876,72,160,Right Trigger
12,1,16,75.45974,73,160,Right Trigger
12,1,16,75.47121,74,160,Right Trigger
12,1,16,75.48171,75,160,Right Trigger
12,1,16,75.49314,76,160,Right Trigger
12,1,16,75.50408,77,160,Right Trigger
12,1,16,75.52625,78,160,Right Trigger
12,1,16,75.53751,79,160,Right Trigger
12,1,16,75.55964,80,160,Right Trigger
12,1,16,75.57096,81,160,Right Trigger
12,1,16,75.58212,82,160,Right Trigger
12,1,16,75.60427,83,160,Right Trigger
12,1,16,75.61556,84,160,Right Trigger
12,1,16,75.62653,85,160,Right Trigger
12,1,16,75.64878,86,160,Right Trigger
12,1,16,75.66,87,160,Right Trigger
12,1,16,75.67133,88,160,Right Trigger
12,1,16,75.68214,89,160,Right Trigger
12,1,16,75.70457,90,160,Right Trigger
12,1,16,75.71561,91,160,Right Trigger
12,1,16,75.72706,92,160,Right Trigger
12,1,16,75.73849,93,160,Right Trigger
12,1,16,75.76022,94,160,Right Trigger
12,1,16,75.77145,95,160,Right Trigger
12,1,16,75.79398,96,160,Right Trigger
12,1,16,75.81606,97,160,Right Trigger
12,1,16,75.83815,98,160,Right Trigger
12,1,16,75.84927,99,160,Right Trigger
12,1,16,75.87341,100,160,Right Trigger
12,1,16,75.88337,101,160,Right Trigger
12,1,16,75.90491,102,160,Right Trigger
12,1,16,75.91606,103,160,Right Trigger
12,1,16,75.9387,104,160,Right Trigger
12,1,16,75.94981,105,160,Right Trigger
12,1,16,75.96076,106,160,Right Trigger
12,1,16,75.98347,107,160,Right Trigger
12,1,16,76.00548,108,160,Right Trigger
12,1,16,76.01655,109,160,Right Trigger
12,1,16,76.03872,110,160,Right Trigger
12,1,16,76.04998,111,160,Right Trigger
12,1,16,76.06111,112,160,Right Trigger
12,1,16,76.07228,113,160,Right Trigger
12,1,16,76.09463,114,160,Right Trigger
12,1,16,76.10549,115,160,Right Trigger
12,1,16,76.12794,116,160,Right Trigger
12,1,16,76.13893,117,160,Right Trigger
12,1,16,76.15023,118,160,Right Trigger
12,1,16,76.17262,119,160,Right Trigger
12,1,16,76.19459,120,160,Right Trigger
12,1,16,76.20577,121,160,Right Trigger
12,1,16,76.21711,122,160,Right Trigger
12,1,16,76.22814,123,160,Right Trigger
12,1,16,76.25037,124,160,Right Trigger
12,1,16,76.27274,125,160,Right Trigger
12,1,16,76.29497,126,160,Right Trigger
12,1,16,76.31816,127,160,Right Trigger
12,1,16,76.32842,128,160,Right Trigger
12,1,16,76.35069,129,160,Right Trigger
12,1,16,76.38391,130,160,Right Trigger
12,1,16,76.4174,131,160,Right Trigger
12,1,16,76.45095,132,160,Right Trigger
12,1,16,76.47322,133,160,Right Trigger
12,1,16,76.50638,134,160,Right Trigger
12,1,16,76.52868,135,160,Right Trigger
12,1,16,76.55154,136,160,Right Trigger
12,1,16,76.58467,137,160,Right Trigger
12,1,16,76.60829,138,160,Right Trigger
12,1,16,76.64042,139,160,Right Trigger
12,1,16,76.6626,140,160,Right Trigger
12,1,16,76.68468,141,160,Right Trigger
12,1,16,76.70708,142,160,Right Trigger
12,1,16,76.74036,143,160,Right Trigger
12,1,16,76.77353,144,160,Right Trigger
12,1,16,76.8074,145,160,Right Trigger
12,1,16,76.84055,146,160,Right Trigger
12,1,16,76.88513,147,160,Right Trigger
12,1,16,76.94088,148,160,Right Trigger
12,1,16,76.99647,149,160,Right Trigger
12,1,16,77.02991,150,160,Right Trigger
12,1,16,77.08569,151,160,Right Trigger
12,1,16,77.13023,152,160,Right Trigger
12,1,16,77.15273,153,160,Right Trigger
12,1,16,77.23148,154,160,Right Trigger
12,1,16,77.35301,155,160,Right Trigger
12,1,16,77.45314,156,160,Right Trigger
12,1,16,77.46423,157,160,Right Trigger
12,1,16,77.4978,157,160,Right Trigger
12,1,16,77.57578,158,160,Right Trigger
12,1,16,77.7762,159,160,Right Trigger
12,1,17,79.72537,0,1,Right Trigger
12,1,17,79.73647,1,1,Right Trigger
12,1,18,81.35138,0,2,Right Trigger
12,1,18,82.01984,1,2,Right Trigger
12,1,18,82.03094,2,2,Right Trigger
12,1,19,83.55652,0,5,Right Trigger
12,1,19,83.77943,1,5,Right Trigger
12,1,19,83.93574,2,5,Right Trigger
12,1,19,84.16927,3,5,Right Trigger
12,1,19,84.78189,4,5,Right Trigger
12,1,19,84.79301,5,5,Right Trigger
12,1,20,86.33002,0,80,Right Trigger
12,1,20,86.35246,1,80,Right Trigger
12,1,20,86.36356,2,80,Right Trigger
12,1,20,86.37484,4,80,Right Trigger
12,1,20,86.38615,5,80,Right Trigger
12,1,20,86.39725,6,80,Right Trigger
12,1,20,86.40844,8,80,Right Trigger
12,1,20,86.41944,9,80,Right Trigger
12,1,20,86.43049,12,80,Right Trigger
12,1,20,86.44141,15,80,Right Trigger
12,1,20,86.45256,18,80,Right Trigger
12,1,20,86.46377,21,80,Right Trigger
12,1,20,86.47494,23,80,Right Trigger
12,1,20,86.48608,25,80,Right Trigger
12,1,20,86.49731,28,80,Right Trigger
12,1,20,86.50822,31,80,Right Trigger
12,1,20,86.51954,34,80,Right Trigger
12,1,20,86.53052,38,80,Right Trigger
12,1,20,86.54178,42,80,Right Trigger
12,1,20,86.55291,45,80,Right Trigger
12,1,20,86.56403,48,80,Right Trigger
12,1,20,86.57503,50,80,Right Trigger
12,1,20,86.58624,52,80,Right Trigger
12,1,20,86.59779,54,80,Right Trigger
12,1,20,86.60903,56,80,Right Trigger
12,1,20,86.61979,59,80,Right Trigger
12,1,20,86.63218,61,80,Right Trigger
12,1,20,86.642,63,80,Right Trigger
12,1,20,86.65298,65,80,Right Trigger
12,1,20,86.66442,67,80,Right Trigger
12,1,20,86.67561,69,80,Right Trigger
12,1,20,86.68656,71,80,Right Trigger
12,1,20,86.69763,72,80,Right Trigger
12,1,20,86.70916,74,80,Right Trigger
12,1,20,86.71983,75,80,Right Trigger
12,1,20,86.73133,76,80,Right Trigger
12,1,20,86.74233,77,80,Right Trigger
12,1,20,86.74233,77,80,Right Trigger
12,1,20,86.75352,78,80,Right Trigger
12,1,20,86.77578,79,80,Right Trigger
12,1,20,86.79797,80,80,Right Trigger
12,1,20,86.80899,81,80,Right Trigger
12,1,20,86.85326,82,80,Right Trigger
12,1,21,88.45762,0,3,Right Trigger
12,1,21,88.71352,1,3,Right Trigger
12,1,21,89.01456,2,3,Right Trigger
12,1,21,89.02556,3,3,Right Trigger
12,1,22,90.70723,0,6,Right Trigger
12,1,22,90.78511,1,6,Right Trigger
12,1,22,90.8856,2,6,Right Trigger
12,1,22,90.99806,3,6,Right Trigger
12,1,22,91.16435,4,6,Right Trigger
12,1,22,91.5649,5,6,Right Trigger
12,1,22,91.57597,6,6,Right Trigger
12,1,23,92.80087,0,15,Right Trigger
12,1,23,92.84,1,15,Right Trigger
12,1,23,92.86794,2,15,Right Trigger
12,1,23,92.90109,3,15,Right Trigger
12,1,23,92.92364,4,15,Right Trigger
12,1,23,92.9464,5,15,Right Trigger
12,1,23,92.97958,6,15,Right Trigger
12,1,23,93.02414,7,15,Right Trigger
12,1,23,93.06886,8,15,Right Trigger
12,1,23,93.11388,9,15,Right Trigger
12,1,23,93.16874,10,15,Right Trigger
12,1,23,93.22424,11,15,Right Trigger
12,1,23,93.36903,12,15,Right Trigger
12,1,23,93.5142,13,15,Right Trigger
12,1,23,93.73674,14,15,Right Trigger
12,1,23,93.74798,15,15,Right Trigger
12,1,23,93.92604,15,15,Right Trigger
12,1,23,94.11528,16,15,Right Trigger
12,1,23,94.12641,15,15,Right Trigger
12,1,24,95.46289,0,240,Right Trigger
12,1,24,95.47427,4,240,Right Trigger
12,1,24,95.48578,9,240,Right Trigger
12,1,24,95.49691,13,240,Right Trigger
12,1,24,95.50789,17,240,Right Trigger
12,1,24,95.51903,21,240,Right Trigger
12,1,24,95.53039,27,240,Right Trigger
12,1,24,95.54151,34,240,Right Trigger
12,1,24,95.55235,44,240,Right Trigger
12,1,24,95.56364,57,240,Right Trigger
12,1,24,95.57452,71,240,Right Trigger
12,1,24,95.58643,84,240,Right Trigger
12,1,24,95.59677,92,240,Right Trigger
12,1,24,95.60799,99,240,Right Trigger
12,1,24,95.61929,109,240,Right Trigger
12,1,24,95.63066,119,240,Right Trigger
12,1,24,95.64133,128,240,Right Trigger
12,1,24,95.65248,135,240,Right Trigger
12,1,24,95.66375,140,240,Right Trigger
12,1,24,95.67515,144,240,Right Trigger
12,1,24,95.68601,148,240,Right Trigger
12,1,24,95.69718,152,240,Right Trigger
12,1,24,95.70822,158,240,Right Trigger
12,1,24,95.7194,164,240,Right Trigger
12,1,24,95.73038,170,240,Right Trigger
12,1,24,95.74183,175,240,Right Trigger
12,1,24,95.75288,179,240,Right Trigger
12,1,24,95.76376,182,240,Right Trigger
12,1,24,95.77488,185,240,Right Trigger
12,1,24,95.78609,189,240,Right Trigger
12,1,24,95.7972,192,240,Right Trigger
12,1,24,95.80843,195,240,Right Trigger
12,1,24,95.81975,199,240,Right Trigger
12,1,24,95.83079,202,240,Right Trigger
12,1,24,95.84177,205,240,Right Trigger
12,1,24,95.85297,206,240,Right Trigger
12,1,24,95.86414,208,240,Right Trigger
12,1,24,95.87531,209,240,Right Trigger
12,1,24,95.90829,210,240,Right Trigger
12,1,24,95.93085,211,240,Right Trigger
12,1,24,95.9533,212,240,Right Trigger
12,1,24,95.96436,213,240,Right Trigger
12,1,24,95.98669,214,240,Right Trigger
12,1,24,96.00896,215,240,Right Trigger
12,1,24,96.02023,216,240,Right Trigger
12,1,24,96.03145,218,240,Right Trigger
12,1,24,96.04257,220,240,Right Trigger
12,1,24,96.05362,222,240,Right Trigger
12,1,24,96.06496,224,240,Right Trigger
12,1,24,96.07609,225,240,Right Trigger
12,1,24,96.0982,227,240,Right Trigger
12,1,24,96.10917,228,240,Right Trigger
12,1,24,96.12017,229,240,Right Trigger
12,1,24,96.13162,230,240,Right Trigger
12,1,24,96.14282,232,240,Right Trigger
12,1,24,96.15378,233,240,Right Trigger
12,1,24,96.16476,234,240,Right Trigger
12,1,24,96.18736,235,240,Right Trigger
12,1,24,96.20962,236,240,Right Trigger
12,1,24,96.22063,237,240,Right Trigger
12,1,24,96.23182,237,240,Right Trigger
12,1,24,96.26497,238,240,Right Trigger
12,1,24,96.29846,239,240,Right Trigger
12,1,24,96.36544,240,240,Right Trigger
12,1,24,96.42105,241,240,Right Trigger
12,1,24,96.69943,242,240,Right Trigger
12,1,24,96.73271,241,240,Right Trigger
13,0,1,14.9448,0,3,Right Trigger
13,0,1,15.43489,1,3,Right Trigger
13,0,1,16.18122,2,3,Right Trigger
13,0,1,16.1926,3,3,Right Trigger
13,0,2,22.94183,0,6,Right Trigger
13,0,2,23.16441,1,6,Right Trigger
13,0,2,23.41024,2,6,Right Trigger
13,0,2,23.58775,3,6,Right Trigger
13,0,2,23.75481,4,6,Right Trigger
13,0,2,24.11096,5,6,Right Trigger
13,0,2,24.1224,6,6,Right Trigger
13,0,3,31.03904,0,9,Right Trigger
13,0,3,31.19483,1,9,Right Trigger
13,0,3,31.30639,2,9,Right Trigger
13,0,3,31.42873,3,9,Right Trigger
13,0,3,31.55145,4,9,Right Trigger
13,0,3,31.71841,5,9,Right Trigger
13,0,3,31.86342,6,9,Right Trigger
13,0,3,31.96333,7,9,Right Trigger
13,0,3,32.20849,8,9,Right Trigger
13,0,3,32.21964,9,9,Right Trigger
13,0,4,36.87492,1,600,Right Trigger
13,0,4,36.90856,2,600,Right Trigger
13,0,4,36.93094,1,600,Right Trigger
13,0,4,36.97556,0,600,Right Trigger
13,0,4,37.07572,1,600,Right Trigger
13,0,4,37.08672,2,600,Right Trigger
13,0,4,37.10901,3,600,Right Trigger
13,0,4,37.13148,4,600,Right Trigger
13,0,4,37.14274,5,600,Right Trigger
13,0,4,37.15363,6,600,Right Trigger
13,0,4,37.16465,7,600,Right Trigger
13,0,4,37.17594,8,600,Right Trigger
13,0,4,37.18712,9,600,Right Trigger
13,0,4,37.1983,11,600,Right Trigger
13,0,4,37.20953,14,600,Right Trigger
13,0,4,37.2207,17,600,Right Trigger
13,0,4,37.2332,21,600,Right Trigger
13,0,4,37.24282,23,600,Right Trigger
13,0,4,37.25407,26,600,Right Trigger
13,0,4,37.26522,30,600,Right Trigger
13,0,4,37.27642,34,600,Right Trigger
13,0,4,37.28727,38,600,Right Trigger
13,0,4,37.29844,42,600,Right Trigger
13,0,4,37.30954,47,600,Right Trigger
13,0,4,37.32076,51,600,Right Trigger
13,0,4,37.33204,57,600,Right Trigger
13,0,4,37.34304,63,600,Right Trigger
13,0,4,37.35416,70,600,Right Trigger
13,0,4,37.36515,77,600,Right Trigger
13,0,4,37.37648,83,600,Right Trigger
13,0,4,37.3876,88,600,Right Trigger
13,0,4,37.39875,93,600,Right Trigger
13,0,4,37.40991,98,600,Right Trigger
13,0,4,37.42114,104,600,Right Trigger
13,0,4,37.43262,112,600,Right Trigger
13,0,4,37.44338,119,600,Right Trigger
13,0,4,37.4544,126,600,Right Trigger
13,0,4,37.46566,133,600,Right Trigger
13,0,4,37.47652,139,600,Right Trigger
13,0,4,37.48795,145,600,Right Trigger
13,0,4,37.49909,150,600,Right Trigger
13,0,4,37.50996,154,600,Right Trigger
13,0,4,37.52134,158,600,Right Trigger
13,0,4,37.53254,163,600,Right Trigger
13,0,4,37.5436,168,600,Right Trigger
13,0,4,37.55468,174,600,Right Trigger
13,0,4,37.56574,180,600,Right Trigger
13,0,4,37.57699,186,600,Right Trigger
13,0,4,37.58812,191,600,Right Trigger
13,0,4,37.59922,195,600,Right Trigger
13,0,4,37.61041,198,600,Right Trigger
13,0,4,37.6232,202,600,Right Trigger
13,0,4,37.63268,205,600,Right Trigger
13,0,4,37.64368,210,600,Right Trigger
13,0,4,37.65482,214,600,Right Trigger
13,0,4,37.66616,219,600,Right Trigger
13,0,4,37.67721,223,600,Right Trigger
13,0,4,37.68843,227,600,Right Trigger
13,0,4,37.69942,231,600,Right Trigger
13,0,4,37.7104,234,600,Right Trigger
13,0,4,37.72161,238,600,Right Trigger
13,0,4,37.7327,242,600,Right Trigger
13,0,4,37.7442,247,600,Right Trigger
13,0,4,37.75502,252,600,Right Trigger
13,0,4,37.76625,257,600,Right Trigger
13,0,4,37.77727,261,600,Right Trigger
13,0,4,37.78859,265,600,Right Trigger
13,0,4,37.79964,268,600,Right Trigger
13,0,4,37.81087,271,600,Right Trigger
13,0,4,37.82195,275,600,Right Trigger
13,0,4,37.83312,279,600,Right Trigger
13,0,4,37.84406,283,600,Right Trigger
13,0,4,37.8553,288,600,Right Trigger
13,0,4,37.86688,292,600,Right Trigger
13,0,4,37.87777,296,600,Right Trigger
13,0,4,37.88933,300,600,Right Trigger
13,0,4,37.9003,303,600,Right Trigger
13,0,4,37.91121,306,600,Right Trigger
13,0,4,37.92214,309,600,Right Trigger
13,0,4,37.93338,312,600,Right Trigger
13,0,4,37.94449,315,600,Right Trigger
13,0,4,37.95602,319,600,Right Trigger
13,0,4,37.96682,322,600,Right Trigger
13,0,4,37.97785,326,600,Right Trigger
13,0,4,37.98899,330,600,Right Trigger
13,0,4,38.0003,333,600,Right Trigger
13,0,4,38.01219,336,600,Right Trigger
13,0,4,38.02259,339,600,Right Trigger
13,0,4,38.03354,341,600,Right Trigger
13,0,4,38.04471,344,600,Right Trigger
13,0,4,38.05585,346,600,Right Trigger
13,0,4,38.06704,349,600,Right Trigger
13,0,4,38.07855,352,600,Right Trigger
13,0,4,38.08994,356,600,Right Trigger
13,0,4,38.10064,359,600,Right Trigger
13,0,4,38.11145,362,600,Right Trigger
13,0,4,38.12281,365,600,Right Trigger
13,0,4,38.13384,368,600,Right Trigger
13,0,4,38.14505,371,600,Right Trigger
13,0,4,38.15642,374,600,Right Trigger
13,0,4,38.16721,377,600,Right Trigger
13,0,4,38.1798,380,600,Right Trigger
13,0,4,38.18946,383,600,Right Trigger
13,0,4,38.20065,388,600,Right Trigger
13,0,4,38.21206,393,600,Right Trigger
13,0,4,38.22307,397,600,Right Trigger
13,0,4,38.23417,402,600,Right Trigger
13,0,4,38.24586,406,600,Right Trigger
13,0,4,38.25655,409,600,Right Trigger
13,0,4,38.26796,413,600,Right Trigger
13,0,4,38.27884,416,600,Right Trigger
13,0,4,38.28999,420,600,Right Trigger
13,0,4,38.30108,425,600,Right Trigger
13,0,4,38.31198,429,600,Right Trigger
13,0,4,38.32341,434,600,Right Trigger
13,0,4,38.3343,439,600,Right Trigger
13,0,4,38.34547,443,600,Right Trigger
13,0,4,38.35681,447,600,Right Trigger
13,0,4,38.36821,451,600,Right Trigger
13,0,4,38.37927,455,600,Right Trigger
13,0,4,38.39019,459,600,Right Trigger
13,0,4,38.40249,463,600,Right Trigger
13,0,4,38.41292,467,600,Right Trigger
13,0,4,38.42358,470,600,Right Trigger
13,0,4,38.4347,474,600,Right Trigger
13,0,4,38.44568,477,600,Right Trigger
13,0,4,38.45705,481,600,Right Trigger
13,0,4,38.46851,483,600,Right Trigger
13,0,4,38.47911,485,600,Right Trigger
13,0,4,38.49031,487,600,Right Trigger
13,0,4,38.50164,489,600,Right Trigger
13,0,4,38.51229,492,600,Right Trigger
13,0,4,38.52396,494,600,Right Trigger
13,0,4,38.53479,497,600,Right Trigger
13,0,4,38.5458,500,600,Right Trigger
